timestamp_ms,baro_temp_k,baro_pressure_pa,imu_acceleration_x_mss,imu_acceleration_y_mss,imu_acceleration_z_mss
"999,642",282.056,"95,377",-19.226563,10.546875,-8.953125
"999,657",282.056,"95,377",-17.320313,10.593750,-8.460938
"999,673",282.061,"95,379",-8.718750,9.742188,-6.218750
"999,688",282.061,"95,402",-4.898438,6.210938,-3.140625
"999,704",282.056,"95,393",-2.531250,4.187500,-3.109375
"999,719",282.061,"95,401",-1.492188,2.906250,-2.531250
"999,735",282.067,"95,408",-1.015625,3.304688,-2.882813
"999,750",282.061,"95,401",0.382813,6.078125,-6.796875
"999,765",282.061,"95,390",2.406250,5.750000,-6.984375
"999,781",282.067,"95,397",7.390625,5.523438,-8.960938
"999,796",282.067,"95,397",14.632813,3.265625,-10.234375
"999,812",282.061,"95,390",17.187500,0.976563,-11.195313
"999,827",282.061,"95,395",21.492188,-4.757813,-14.976563
"999,843",282.061,"95,406",18.648438,-3.664063,-15.742188
"999,858",282.061,"95,413",17.578125,-0.593750,-16.171875
"999,874",282.061,"95,419",16.812500,3.523438,-18.289063
"999,889",282.061,"95,406",11.812500,4.898438,-16.492188
"999,904",282.061,"95,424",8.210938,8.750000,-15.875000
"999,920",282.067,"95,437",3.531250,11.414063,-14.101563
"999,935",282.067,"95,477",2.476563,10.242188,-13.898438
"999,951",282.061,"95,459",-3.953125,9.890625,-14.968750
"999,966",282.067,"95,460",-8.031250,8.117188,-16.156250
"999,982",282.061,"95,453",-11.773438,4.125000,-16.039063
"999,997",282.067,"95,442",-11.601563,0.039063,-14.257813
"1,000,013",282.056,"95,428",-11.351563,-1.585938,-13.343750
"1,000,028",282.067,"95,455",-10.125000,-3.359375,-10.789063
"1,000,043",282.061,"95,459",-5.054688,-1.656250,-1.570313
"1,000,059",282.067,"95,460",-3.109375,-1.867188,1.382813
"1,000,074",282.061,"95,447",-3.203125,-1.734375,1.554688
"1,000,090",282.067,"95,454",-2.859375,-1.921875,2.242188
"1,000,105",282.072,"95,467",-3.125000,-1.875000,2.179688
"1,000,121",282.067,"95,465",-4.429688,-1.445313,1.257813
"1,000,136",282.061,"95,476",-7.125000,-0.890625,-0.671875
"1,000,152",282.072,"95,478",-8.390625,-0.953125,-1.765625
"1,000,167",282.067,"95,455",-9.929688,-0.625000,-3.179688
"1,000,183",282.072,"95,468",-14.812500,0.992188,-7.531250
"1,000,198",282.061,"95,446",-9.000000,0.859375,-3.546875
"1,000,213",282.067,"95,466",-13.031250,2.492188,-8.656250
"1,000,229",282.067,"95,489",-14.257813,2.312500,-8.632813
"1,000,244",282.067,"95,477",-23.539063,3.945313,-11.507813
"1,000,260",282.072,"95,484",-22.335938,2.648438,-12.015625
"1,000,275",282.067,"95,500",-27.234375,5.531250,-14.468750
"1,000,291",282.067,"95,488",-25.656250,8.312500,-15.007813
"1,000,306",282.067,"95,477",-14.039063,6.804688,-12.507813
"1,000,322",282.067,"95,500",-13.062500,11.570313,-11.750000
"1,000,337",282.072,"95,495",-4.710938,6.195313,-6.562500
"1,000,352",282.061,"95,516",-1.648438,5.437500,-5.656250
"1,000,368",282.061,"95,521",0.695313,3.031250,-6.023438
"1,000,383",282.067,"95,511",1.570313,0.867188,-6.257813
"1,000,399",282.061,"95,515",1.984375,-3.179688,-8.593750
"1,000,414",282.067,"95,517",-3.593750,-4.023438,-10.375000
"1,000,430",282.067,"95,546",-4.757813,-1.234375,-10.257813
"1,000,445",282.072,"95,536",-0.664063,-6.984375,-13.648438
"1,000,461",282.061,"95,539",-0.593750,-5.054688,-13.835938
"1,000,476",282.061,"95,538",-2.015625,-4.718750,-16.156250
"1,000,491",282.061,"95,532",-4.593750,-5.523438,-15.835938
"1,000,507",282.061,"95,550",-8.351563,-6.437500,-15.265625
"1,000,522",282.067,"95,551",-11.734375,-3.703125,-16.492188
"1,000,538",282.061,"95,550",-14.250000,0.992188,-16.906250
"1,000,553",282.056,"95,554",-15.312500,9.039063,-16.578125
"1,000,569",282.067,"95,574",-3.937500,8.992188,-11.125000
"1,000,584",282.067,"95,562",2.250000,10.125000,-11.617188
"1,000,600",282.061,"95,561",1.656250,2.031250,-12.484375
"1,000,615",282.067,"95,563",8.203125,1.984375,-16.351563
"1,000,630",282.067,"95,562",9.437500,-1.195313,-13.273438
"1,000,646",282.061,"95,567",12.921875,-1.960938,-16.648438
"1,000,661",282.056,"95,582",15.156250,-3.226563,-15.882813
"1,000,677",282.056,"95,583",17.117188,-8.773438,-16.843750
"1,000,692",282.056,"95,577",7.976563,-5.335938,-7.546875
"1,000,708",282.050,"95,563",0.593750,-1.531250,-0.453125
"1,000,723",282.056,"95,581",-0.031250,-0.828125,0.367188
"1,000,739",282.056,"95,600",-0.070313,-0.937500,0.234375
"1,000,754",282.050,"95,574",-0.406250,-1.078125,0.078125
"1,000,770",282.050,"95,580",-0.671875,-1.000000,0.148438
"1,000,785",282.056,"95,581",-0.929688,-0.968750,0.062500
"1,000,800",282.050,"95,591",-1.265625,-0.914063,-0.054688
"1,000,816",282.056,"95,615",-2.015625,-0.828125,-0.890625
"1,000,831",282.056,"95,594",-6.523438,-0.109375,-5.210938
"1,000,847",282.056,"95,592",-9.539063,3.398438,-9.945313
"1,000,862",282.050,"95,603",-14.492188,1.609375,-14.031250
"1,000,878",282.050,"95,602",-13.507813,0.304688,-16.812500
"1,000,893",282.056,"95,627",2.539063,5.203125,-24.820313
"1,000,909",282.044,"95,641",4.710938,6.890625,-21.328125
"1,000,924",282.044,"95,635",7.937500,7.304688,-19.421875
"1,000,939",282.056,"95,644",8.664063,9.351563,-24.476563
"1,000,955",282.050,"95,665",12.187500,11.546875,-23.906250
"1,000,970",282.044,"95,653",7.257813,6.664063,-15.945313
"1,000,986",282.050,"95,659",1.859375,2.156250,-9.312500
"1,001,001",282.044,"95,647",5.265625,1.593750,-10.609375
"1,001,017",282.044,"95,658",6.742188,-1.359375,-13.031250
"1,001,032",282.044,"95,669",6.250000,-1.304688,-11.859375
"1,001,048",282.050,"95,666",6.734375,-0.320313,-12.046875
"1,001,063",282.044,"95,669",3.437500,1.523438,-11.953125
"1,001,078",282.050,"95,677",1.734375,1.898438,-13.562500
"1,001,094",282.044,"95,687",0.023438,2.007813,-7.828125
"1,001,109",282.050,"95,659",-0.421875,1.335938,-2.781250
"1,001,125",282.044,"95,675",-0.250000,1.117188,-1.484375
"1,001,140",282.050,"95,688",-0.359375,1.156250,-1.328125
"1,001,156",282.044,"95,697",-0.757813,1.328125,-1.546875
"1,001,171",282.044,"95,693",-1.906250,1.867188,-2.929688
"1,001,187",282.044,"95,674",-5.054688,2.945313,-6.773438
"1,001,202",282.050,"95,711",-5.046875,2.171875,-6.296875
"1,001,217",282.044,"95,692",-1.437500,1.820313,-2.203125
"1,001,233",282.044,"95,703",-10.718750,4.750000,-13.281250
"1,001,248",282.044,"95,715",-14.984375,3.750000,-20.210938
"1,001,264",282.044,"95,698",-19.929688,3.078125,-25.250000
"1,001,279",282.050,"95,705",-16.718750,0.218750,-22.265625
"1,001,295",282.044,"95,710",-14.679688,1.695313,-18.445313
"1,001,310",282.050,"95,711",-12.625000,3.289063,-16.906250
"1,001,326",282.050,"95,722",-8.078125,3.976563,-14.851563
"1,001,341",282.044,"95,704",-4.187500,2.757813,-16.859375
"1,001,356",282.056,"95,706",-0.890625,0.726563,-11.023438
"1,001,371",282.044,"95,687",-1.679688,-1.304688,-8.093750
"1,001,386",282.056,"95,713",-0.937500,-1.664063,-7.976563
"1,001,402",282.050,"95,711",-0.015625,-2.796875,-8.054688
"1,001,417",282.044,"95,693",-0.039063,-4.570313,-8.867188
"1,001,433",282.044,"95,704",-0.210938,-6.164063,-9.343750
"1,001,448",282.044,"95,693",0.148438,-7.304688,-9.210938
"1,001,464",282.050,"95,683",-1.007813,-8.757813,-9.703125
"1,001,479",282.044,"95,686",-2.187500,-6.585938,-4.718750
"1,001,495",282.061,"95,703",-3.507813,-3.710938,-1.195313
"1,001,510",282.044,"95,727",-5.093750,-2.429688,-1.843750
"1,001,525",282.050,"95,723",-6.429688,-1.593750,-3.164063
"1,001,541",282.044,"95,738",-8.664063,-1.695313,-5.195313
"1,001,556",282.044,"95,704",-11.851563,-2.000000,-7.640625
"1,001,572",282.050,"95,734",-12.359375,3.437500,-10.968750
"1,001,587",282.050,"95,763",-11.234375,8.062500,-14.640625
"1,001,603",282.050,"95,774",2.695313,15.062500,-24.664063
"1,001,618",282.050,"95,780",7.054688,8.937500,-19.976563
"1,001,634",282.056,"95,775",14.101563,8.125000,-23.804688
"1,001,649",282.044,"95,772",14.500000,4.617188,-19.812500
"1,001,664",282.050,"95,762",15.703125,2.382813,-17.960938
"1,001,680",282.050,"95,739",10.500000,0.070313,-11.546875
"1,001,695",282.044,"95,749",11.039063,-1.289063,-12.843750
"1,001,711",282.050,"95,756",8.539063,-2.218750,-10.507813
"1,001,726",282.050,"95,740",8.843750,-3.945313,-11.804688
"1,001,742",282.050,"95,745",6.601563,-4.601563,-11.828125
"1,001,757",282.050,"95,763",4.421875,-3.343750,-10.664063
"1,001,773",282.050,"95,763",2.984375,-1.664063,-9.218750
"1,001,788",282.044,"95,761",1.148438,-0.023438,-8.921875
"1,001,803",282.044,"95,772",-0.406250,1.406250,-10.945313
"1,001,819",282.044,"95,772",-0.976563,3.000000,-9.289063
"1,001,834",282.050,"95,785",-0.929688,3.218750,-7.085938
"1,001,850",282.044,"95,789",-1.320313,3.679688,-6.695313
"1,001,865",282.061,"95,772",-2.375000,5.281250,-7.851563
"1,001,881",282.050,"95,773",-4.078125,7.679688,-11.539063
"1,001,896",282.056,"95,792",-3.695313,7.968750,-11.578125
"1,001,912",282.044,"95,767",-4.289063,9.453125,-12.687500
"1,001,927",282.050,"95,773",-3.132813,9.101563,-11.835938
"1,001,942",282.056,"95,776",-1.492188,8.929688,-11.867188
"1,001,958",282.056,"95,787",-0.882813,9.976563,-13.992188
"1,001,973",282.056,"95,826",1.148438,10.734375,-14.046875
"1,001,989",282.050,"95,797",3.859375,12.000000,-16.328125
"1,002,004",282.050,"95,813",6.148438,13.148438,-18.976563
"1,002,020",282.056,"95,832",3.835938,5.945313,-11.093750
"1,002,035",282.050,"95,825",1.851563,0.773438,-2.757813
"1,002,051",282.056,"95,822",1.828125,0.179688,-4.554688
"1,002,066",282.050,"95,808",3.296875,1.179688,-10.570313
"1,002,082",282.050,"95,843",3.484375,0.484375,-11.828125
"1,002,097",282.050,"95,825",3.289063,-1.085938,-9.437500
"1,002,112",282.050,"95,808",0.109375,-2.007813,-11.023438
"1,002,128",282.050,"95,797",-1.085938,-4.031250,-10.171875
"1,002,143",282.050,"95,814",-1.468750,-3.343750,-4.664063
"1,002,159",282.050,"95,820",-1.132813,-2.828125,-3.539063
"1,002,174",282.044,"95,841",-3.179688,-3.773438,-8.164063
"1,002,190",282.056,"95,832",-9.367188,-4.507813,-15.210938
"1,002,205",282.050,"95,842",-10.406250,-1.890625,-9.031250
"1,002,221",282.056,"95,862",-9.031250,-1.460938,-8.460938
"1,002,236",282.050,"95,837",-12.039063,-0.335938,-7.843750
"1,002,251",282.050,"95,843",-18.085938,-2.789063,-8.882813
"1,002,267",282.056,"95,873",-20.921875,4.007813,-9.960938
"1,002,282",282.056,"95,843",-17.281250,5.515625,-14.734375
"1,002,298",282.056,"95,838",-8.929688,6.828125,-12.476563
"1,002,313",282.050,"95,882",-1.945313,11.570313,-16.359375
"1,002,329",282.050,"95,894",3.437500,6.132813,-14.710938
"1,002,344",282.050,"95,882",4.093750,3.781250,-11.867188
"1,002,360",282.050,"95,905",4.960938,2.039063,-12.406250
"1,002,375",282.050,"95,911",5.179688,-0.859375,-11.351563
"1,002,390",282.044,"95,914",1.179688,-0.515625,-4.929688
"1,002,406",282.056,"95,918",1.296875,-0.921875,-3.734375
"1,002,421",282.056,"95,901",5.414063,-2.601563,-14.031250
"1,002,437",282.050,"95,894",4.195313,-3.156250,-11.539063
"1,002,452",282.044,"95,898",1.109375,-2.140625,-7.429688
"1,002,468",282.056,"95,889",-0.726563,-1.476563,-8.968750
"1,002,483",282.056,"95,900",-1.773438,0.101563,-8.789063
"1,002,499",282.050,"95,899",-0.843750,2.031250,-7.773438
"1,002,514",282.050,"95,905",-4.664063,-0.351563,-9.367188
"1,002,529",282.056,"95,918",-2.734375,0.671875,-7.054688
"1,002,545",282.056,"95,924",-2.421875,2.804688,-11.757813
"1,002,560",282.056,"95,913",-1.140625,0.882813,-7.015625
"1,002,576",282.056,"95,918",1.968750,4.875000,-15.562500
"1,002,591",282.050,"95,905",9.398438,6.085938,-20.125000
"1,002,607",282.044,"95,927",16.109375,-2.585938,-15.093750
"1,002,622",282.050,"95,933",10.664063,0.906250,-12.843750
"1,002,638",282.056,"95,930",9.976563,-3.289063,-9.460938
"1,002,653",282.056,"95,923",8.117188,1.218750,-9.265625
"1,002,669",282.056,"95,918",2.906250,1.632813,-5.851563
"1,002,684",282.050,"95,940",0.812500,2.101563,-4.046875
"1,002,699",282.056,"95,941",0.406250,1.867188,-3.421875
"1,002,715",282.056,"95,958",-0.320313,2.148438,-3.203125
"1,002,730",282.050,"95,934",-1.335938,2.828125,-4.125000
"1,002,746",282.050,"95,957",-1.421875,3.742188,-5.132813
"1,002,761",282.056,"95,964",-0.703125,5.015625,-7.515625
"1,002,777",282.044,"95,932",0.171875,8.640625,-12.773438
"1,002,792",282.050,"95,962",4.242188,8.203125,-18.656250
"1,002,808",282.050,"95,968",1.257813,5.609375,-13.250000
"1,002,823",282.050,"95,967",-0.867188,5.109375,-10.992188
"1,002,838",282.044,"95,955",-1.976563,4.906250,-11.531250
"1,002,854",282.056,"95,947",-4.257813,4.835938,-9.375000
"1,002,869",282.044,"95,961",-6.117188,5.765625,-10.164063
"1,002,885",282.056,"95,969",-6.648438,6.515625,-11.648438
"1,002,900",282.056,"95,969",-5.515625,5.414063,-12.101563
"1,002,916",282.050,"95,968",-7.835938,7.671875,-19.984375
"1,002,931",282.050,"95,985",-5.945313,6.687500,-21.898438
"1,002,947",282.056,"95,963",-0.343750,0.601563,-19.906250
"1,002,962",282.050,"95,962",-0.210938,-0.257813,-12.289063
"1,002,977",282.050,"95,984",-1.296875,-1.429688,-10.070313
"1,002,993",282.056,"96,010",-3.609375,-0.757813,-7.390625
"1,003,008",282.044,"95,966",-4.140625,-0.453125,-6.234375
"1,003,024",282.050,"95,973",-4.382813,0.109375,-5.890625
"1,003,039",282.044,"95,972",-4.601563,0.039063,-5.992188
"1,003,055",282.050,"95,984",-7.226563,-0.031250,-7.757813
"1,003,070",282.050,"95,974",-8.468750,-1.375000,-7.523438
"1,003,086",282.044,"95,966",-12.671875,-1.882813,-10.671875
"1,003,101",282.044,"95,966",-15.953125,-0.992188,-12.703125
"1,003,116",282.044,"95,995",-17.554688,0.273438,-12.875000
"1,003,132",282.056,"96,015",-18.765625,1.531250,-12.601563
"1,003,147",282.050,"96,025",-17.132813,4.781250,-12.187500
"1,003,163",282.050,"96,048",-11.312500,7.125000,-10.546875
"1,003,178",282.039,"96,044",-5.515625,7.617188,-9.031250
"1,003,194",282.044,"96,052",-2.546875,6.617188,-8.625000
"1,003,209",282.044,"96,035",0.093750,2.875000,-6.359375
"1,003,225",282.050,"96,053",1.492188,0.398438,-5.132813
"1,003,240",282.044,"96,041",2.117188,-0.554688,-5.328125
"1,003,256",282.050,"96,030",1.843750,-1.710938,-5.820313
"1,003,271",282.050,"96,019",1.687500,-1.546875,-5.984375
"1,003,286",282.044,"96,046",4.500000,-1.085938,-7.750000
"1,003,302",282.044,"96,069",5.906250,-1.062500,-10.359375
"1,003,317",282.044,"96,034",6.468750,-1.687500,-9.953125
"1,003,333",282.044,"96,056",6.468750,-2.921875,-12.882813
"1,003,348",282.050,"96,064",5.007813,-3.539063,-14.437500
"1,003,364",282.044,"96,029",1.156250,-1.953125,-15.875000
"1,003,379",282.044,"96,068",-2.414063,1.429688,-13.382813
"1,003,395",282.039,"96,038",-3.867188,4.257813,-13.882813
"1,003,410",282.050,"96,064",-1.421875,3.335938,-7.085938
"1,003,425",282.039,"96,044",-0.671875,2.578125,-5.132813
"1,003,441",282.044,"96,073",2.109375,5.796875,-9.406250
"1,003,456",282.044,"96,075",3.625000,5.140625,-8.554688
"1,003,472",282.050,"96,071",6.132813,5.156250,-9.687500
"1,003,487",282.039,"96,090",7.242188,4.382813,-9.468750
"1,003,503",282.044,"96,108",7.679688,4.281250,-9.195313
"1,003,518",282.044,"96,086",8.304688,4.312500,-9.640625
"1,003,534",282.044,"96,074",5.000000,2.976563,-6.421875
"1,003,549",282.044,"96,092",6.843750,3.867188,-8.812500
"1,003,564",282.044,"96,090",8.398438,4.312500,-11.773438
"1,003,580",282.039,"96,124",3.382813,2.828125,-6.656250
"1,003,595",282.039,"96,072",2.710938,3.250000,-7.296875
"1,003,611",282.033,"96,094",4.921875,7.375000,-7.664063
"1,003,626",282.044,"96,091",3.593750,8.570313,-8.468750
"1,003,642",282.039,"96,090",2.226563,9.171875,-8.234375
"1,003,657",282.044,"96,090",0.523438,8.062500,-7.515625
"1,003,673",282.033,"96,099",-2.218750,7.867188,-9.695313
"1,003,688",282.044,"96,085",-4.195313,4.539063,-8.726563
"1,003,703",282.039,"96,066",-6.171875,3.257813,-10.992188
"1,003,719",282.033,"96,059",-8.039063,1.171875,-12.445313
"1,003,734",282.044,"96,063",-8.335938,-0.171875,-11.703125
"1,003,750",282.044,"96,073",-10.273438,-1.906250,-12.226563
"1,003,765",282.039,"96,078",-10.929688,-3.578125,-12.343750
"1,003,781",282.044,"96,090",-12.812500,-4.218750,-14.476563
"1,003,796",282.044,"96,102",-14.906250,-5.390625,-16.695313
"1,003,812",282.044,"96,063",-12.507813,-4.921875,-14.187500
"1,003,827",282.044,"96,114",-12.742188,-4.968750,-13.875000
"1,003,843",282.044,"96,125",-13.609375,-5.351563,-12.718750
"1,003,858",282.044,"96,091",-13.781250,-5.046875,-11.773438
"1,003,873",282.033,"96,122",-6.046875,-2.328125,-2.703125
"1,003,889",282.039,"96,112",-10.921875,-3.335938,-7.023438
"1,003,904",282.039,"96,152",-11.187500,-2.117188,-6.054688
"1,003,920",282.039,"96,157",-21.414063,-0.484375,-19.718750
"1,003,935",282.044,"96,170",-24.242188,1.968750,-20.226563
"1,003,951",282.044,"96,171",-15.867188,2.070313,-15.921875
"1,003,966",282.044,"96,171",-3.429688,10.859375,-9.695313
"1,003,982",282.039,"96,169",0.187500,3.109375,-9.765625
"1,003,997",282.044,"96,154",-0.148438,-2.953125,-4.656250
"1,004,012",282.044,"96,148",-0.570313,-3.453125,-7.296875
"1,004,028",282.033,"96,156",-3.750000,-4.554688,-7.351563
"1,004,043",282.044,"96,160",-4.562500,-4.515625,-6.085938
"1,004,059",282.044,"96,130",-6.171875,-4.117188,-5.382813
"1,004,074",282.044,"96,147",-9.507813,-3.968750,-8.570313
"1,004,090",282.039,"96,141",-9.851563,-1.859375,-8.203125
"1,004,105",282.039,"96,164",-9.539063,3.218750,-11.859375
"1,004,121",282.033,"96,162",-7.226563,8.148438,-13.812500
"1,004,136",282.039,"96,175",-4.437500,7.867188,-13.804688
"1,004,151",282.039,"96,191",-2.117188,6.992188,-11.390625
"1,004,167",282.039,"96,204",8.093750,6.273438,-11.703125
"1,004,182",282.039,"96,209",15.906250,3.140625,-12.195313
"1,004,198",282.033,"96,196",15.148438,-1.953125,-10.890625
"1,004,213",282.039,"96,203",14.984375,-6.109375,-10.476563
"1,004,229",282.033,"96,213",14.531250,-7.875000,-10.585938
"1,004,244",282.028,"96,206",13.414063,-8.156250,-10.140625
"1,004,260",282.039,"96,209",9.046875,-6.296875,-7.421875
"1,004,275",282.044,"96,165",8.210938,-5.914063,-7.437500
"1,004,290",282.044,"96,193",7.375000,-5.554688,-8.273438
"1,004,306",282.039,"96,209",6.695313,-5.078125,-11.500000
"1,004,321",282.028,"96,212",3.203125,-1.359375,-7.523438
"1,004,337",282.039,"96,232",0.851563,-0.085938,-7.085938
"1,004,352",282.033,"96,224",-0.148438,0.625000,-8.632813
"1,004,368",282.033,"96,253",-2.000000,2.140625,-7.148438
"1,004,383",282.039,"96,244",-3.812500,3.984375,-7.859375
"1,004,399",282.039,"96,238",-3.476563,5.718750,-5.796875
"1,004,414",282.033,"96,253",-3.484375,8.164063,-6.250000
"1,004,430",282.039,"96,266",-2.179688,8.781250,-5.601563
"1,004,445",282.033,"96,253",-2.179688,12.320313,-6.242188
"1,004,460",282.033,"96,253",-2.179688,12.835938,-6.078125
"1,004,476",282.033,"96,253",-1.093750,13.953125,-5.757813
"1,004,491",282.033,"96,265",0.960938,16.007813,-6.578125
"1,004,507",282.033,"96,241",2.375000,15.460938,-5.875000
"1,004,522",282.028,"96,240",5.781250,17.046875,-6.718750
"1,004,538",282.039,"96,209",8.906250,17.960938,-7.328125
"1,004,553",282.039,"96,186",10.187500,16.250000,-7.039063
"1,004,569",282.028,"96,195",12.023438,17.187500,-7.390625
"1,004,584",282.028,"96,206",14.781250,19.414063,-8.054688
"1,004,599",282.033,"96,207",13.640625,15.890625,-6.101563
"1,004,615",282.028,"96,223",12.648438,12.226563,-4.562500
"1,004,630",282.028,"96,218",8.078125,8.648438,-1.578125
"1,004,646",282.033,"96,231",5.046875,5.953125,0.281250
"1,004,661",282.028,"96,240",3.148438,3.343750,1.789063
"1,004,677",282.033,"96,253",1.710938,2.484375,2.710938
"1,004,692",282.033,"96,265",1.304688,2.656250,2.843750
"1,004,708",282.028,"96,274",1.460938,3.476563,2.335938
"1,004,723",282.028,"96,245",1.531250,3.632813,1.460938
"1,004,738",282.028,"96,263",1.789063,4.843750,-0.453125
"1,004,754",282.033,"96,264",1.882813,5.023438,-1.953125
"1,004,769",282.028,"96,279",2.664063,5.015625,-4.343750
