109398	11	99473.062500	282.22	4.717774	0.236817	-1.163574	0.009578	-0.004257	0.000000	0.00	0.01	94.12	103.15	-4.30	147.22	1	0	0	0	0
109410	12	99466.734375	282.22	4.880209	1.181771	-1.639063	0.008514	-0.007450	0.002128	0.00	0.00	94.76	102.63	-5.29	147.73	1	0	0	0	0
109421	11	99454.070312	282.22	5.010417	1.358855	-1.076563	0.006385	-0.005321	0.001064	0.00	0.01	95.48	102.21	-6.19	148.75	1	0	0	0	0
109432	11	99447.125000	282.22	5.150391	1.582032	-1.291016	0.008514	-0.004257	0.002128	0.00	0.02	96.16	101.74	-7.03	149.30	1	0	0	0	0
109444	12	99444.000000	282.22	5.296875	1.835938	-2.023438	0.010642	-0.001064	0.003193	0.00	0.01	96.73	101.17	-7.79	149.55	1	0	0	0	0
109454	10	99425.335937	282.22	5.406250	1.726563	-1.361979	0.007450	-0.002128	0.000000	0.00	0.02	97.52	100.82	-8.50	151.05	1	0	0	0	0
109465	11	99411.312500	282.22	5.517090	1.886719	-1.143555	0.007450	-0.002128	0.001064	0.00	0.02	98.39	100.54	-9.14	152.17	1	0	0	0	0
109476	11	99401.937500	282.21	5.629395	2.316406	-1.368164	0.008514	-0.005321	0.003193	0.00	0.02	99.23	100.24	-9.74	152.92	1	0	0	0	0
109487	11	99395.000000	282.21	5.842188	2.129688	-0.575000	0.009578	-0.005321	0.002128	0.00	0.02	100.00	99.87	-10.30	153.48	1	0	0	0	0
109498	11	99385.929687	282.22	5.930730	1.545313	0.210417	0.010642	-0.001064	-0.001064	0.00	0.01	100.75	99.48	-10.82	154.21	1	0	0	0	0
109509	11	99373.265625	282.21	5.816146	0.467188	0.814583	0.010642	-0.006385	0.001064	0.00	0.02	101.57	99.16	-11.27	155.22	1	0	0	0	0
109520	11	99343.875000	282.21	5.756348	0.166016	0.031250	0.012771	-0.008514	0.004257	0.00	0.01	102.76	99.21	-11.68	157.58	1	0	0	0	0
109532	12	99322.796875	282.22	5.745313	0.240625	-0.556250	0.012771	-0.006385	0.002128	0.00	0.01	104.08	99.38	-12.05	159.27	1	0	0	0	0
109542	10	99325.468750	282.21	5.833855	0.990625	-0.327083	0.011706	-0.006385	0.002128	0.00	0.01	105.02	99.18	-12.39	159.05	1	0	0	0	0
109554	12	99331.500000	282.21	5.820313	1.621094	-0.417969	0.010642	-0.008514	0.001064	0.00	0.02	105.60	98.63	-12.70	158.57	1	0	0	0	0
109566	12	99333.398437	282.21	5.816146	2.033855	-0.475521	0.008514	-0.006385	0.005321	0.00	0.02	106.00	97.91	-12.97	158.42	1	0	0	0	0
109577	11	99315.398437	282.21	5.951563	1.695313	-0.079687	0.011706	-0.004257	0.002128	0.00	0.01	106.65	97.43	-13.24	159.86	1	0	0	0	0
109589	12	99304.750000	282.21	5.937500	1.422852	0.151856	0.011706	-0.007450	0.004257	0.00	0.01	107.34	97.01	-13.47	160.72	1	0	0	0	0
109600	11	99298.000000	282.21	5.864063	1.195833	0.253646	0.011706	-0.007450	0.003193	0.00	0.02	108.00	96.56	-13.68	161.26	1	0	0	0	0
109611	11	99298.000000	282.21	5.832813	1.122917	-0.178646	0.013835	-0.007450	0.001064	0.00	0.01	108.49	95.94	-13.87	161.26	1	0	0	0	0
109623	12	99282.250000	282.21	5.858399	0.970703	0.017578	0.013835	-0.006385	0.004257	0.00	0.01	109.16	95.51	-14.04	162.52	1	0	0	0	0
109634	11	99256.000000	282.21	5.921875	0.765625	0.632813	0.010642	-0.004257	0.004257	0.00	0.01	110.19	95.43	-14.20	164.63	1	0	0	0	0
109645	11	99260.000000	282.21	5.901042	0.765625	0.585938	0.012771	-0.003193	0.003193	0.00	0.00	110.88	95.02	-14.34	164.31	1	0	0	0	0
109657	12	99253.000000	282.21	5.822917	0.822917	0.570313	0.008514	-0.004257	0.002128	0.00	0.00	111.54	94.58	-14.46	164.87	1	0	0	0	0
109668	11	99235.000000	282.21	5.687500	0.937500	0.585938	0.010642	-0.003193	0.000000	0.00	0.01	112.39	94.34	-14.56	166.31	1	0	0	0	0
109679	11	99202.500000	282.21	5.790039	0.908203	0.444336	0.008514	-0.006385	0.002128	0.00	0.00	113.68	94.52	-14.66	168.92	1	0	0	0	0
109691	12	99178.734375	282.21	5.818230	0.834375	0.473958	0.010642	-0.004257	0.002128	0.00	0.00	115.12	94.85	-14.75	170.83	1	0	0	0	0
109702	11	99168.070312	282.21	5.734896	0.693750	0.760417	0.007450	-0.003193	0.001064	0.00	0.01	116.42	95.03	-14.83	171.68	1	0	0	0	0
109714	12	99176.000000	282.21	5.906738	0.653321	0.411133	0.007450	-0.001064	0.003193	0.00	0.01	117.23	94.75	-14.91	171.05	1	0	0	0	0
109725	11	99179.203125	282.21	5.970313	0.564063	0.165625	0.006385	0.000000	-0.002128	0.00	0.00	117.78	94.20	-14.99	170.79	1	0	0	0	0
109737	12	99166.531250	282.21	5.715105	0.334896	0.327083	0.006385	-0.002128	-0.001064	0.00	0.00	118.44	93.78	-15.04	171.81	1	0	0	0	0
